run_id,name,state,peak_jk,peak_step_B,final_jk,mean_top10pct,mean_last5pct,mean_last20pct,stability_score,collapse_ratio,n_samples,env/w_damage_taken,env/shape_safespot_attack_reward,env/w_jad_damage,env/w_jad_kill,env/w_correct_jad_prayer,env/shape_jad_heal_penalty,env/w_correct_danger_prayer,env/w_player_death,train/ent_coef
ie3mlcn4,vague-feather-289,finished,0.0,0.004194304,0.0,0.0,0.0,0.0,0.0,0.0,1668,-1.7816442642360926,4.360052996315062,6.31981791742146,1157.848554290831,4.207694977521896,-3.4438494136556983,0.7164557913551107,-6.572419200092554,0.024148477514470537
bf9di5z6,fresh-sea-290,finished,0.0,0.004194304,0.0,0.0,0.0,0.0,0.0,0.0,1668,-2.3712115129455924,3.097678629681468,2.6220981776714325,2016.2159848958254,1.5441695228219032,-0.28217280907556397,0.3653062086319551,-10.458425441756845,0.014294392665633274
he7gn3yu,stoic-durian-291,finished,0.029787234961986542,3.24009984,0.0,0.010782145958180618,0.004205508499843888,0.005967488078199126,0.20033708685876836,0.9999999664285736,1668,-1.6997950384393334,4.153596987016499,1.7598864044994116,1442.8585335612297,1.0836665146052837,-4.241558082774281,0.20339187111239881,-13.587730070576072,0.01389583355765904
wrudawse,grateful-aardvark-292,finished,0.0,0.004194304,0.0,0.0,0.0,0.0,0.0,0.0,1668,-2.1415351405739784,2.8824343625456095,4.179148014634848,1737.3995481058955,4.668196026235819,-2.5373190593905743,0.5336176938610152,-9.693276807665825,0.020934993311694027
nd5dggbm,solar-flower-293,finished,0.02766798436641693,2.487222272,0.0,0.01011940899742655,0.0,0.0,0.0,0.9999999638571444,1668,-1.7432879605351925,2.5,1.9524519636676216,700.0,2.3304927990174784,-0.09999999999999964,0.075,-12.533806408026699,0.01280455626887736
bm7d5nmk,balmy-salad-294,finished,0.003921568859368563,3.359637504,0.0,0.00012619823390272206,8.937436526259745e-05,6.309911695136103e-05,0.01609026976801607,0.99999974500008,1671,-2.1100680788690056,2.5,1.866930066162714,700.0,3.738218449277065,-0.09999999999999964,0.075,-12.1144421116582,0.008000000000000004
m9qjhajb,lyric-river-295,finished,0.019543973729014397,2.995781632,0.0,0.005808646100556512,0.001488326389499637,0.002642187327536905,0.13519191281057039,0.9999999488333354,1673,-2.04818797583047,2.5,1.0,700.0,3.5542852913380454,-0.09999999999999964,0.075,-14.73164417892672,0.008000000000000004
eb3533ou,fiery-tree-296,finished,0.022140221670269966,2.126512128,0.0,0.007616233295222452,0.0005822725992380496,0.0005010117471844584,0.022629029285112845,0.9999999548333359,1668,-1.8275437473800162,2.506874240088964,1.6245907313992873,700.0,2.9356585915425235,-0.09999999999999964,0.075,-11.449371759679249,0.01109832737895882
j19e6u48,ethereal-cloud-297,finished,0.055776894092559814,3.46554368,0.0,0.022617138279158445,0.015808464615561423,0.011588513751677307,0.20776548663109648,0.9999999820714295,1688,-1.6271881568346627,2.5,3.048896525553019,700.0,2.809963149988322,-0.09999999999999964,0.075,-10.080281929472328,0.013203043477382237
8mi9v41r,splendid-bee-298,finished,0.15217390656471252,3.230662656,0.06040268391370773,0.0916882274215093,0.080361186515495,0.07124699169803343,0.46819453372934766,0.6030680562761966,1670,-2.18640540592423,2.7836162692881765,1.4597587589396448,700.0,4.605358749807635,-0.15871965668215093,0.075,-13.733383886201182,0.009857238905430823
y1oxnaeh,lyric-dragon-299,finished,0.15708811581134796,1.526726656,0.0,0.05793592734374555,0.009693147867065236,0.008787863367648275,0.05594225423302957,0.9999999936341462,1669,-2.1813643246140813,2.5,1.6386698136793827,700.0,4.83280709906288,-0.12780426923873645,0.13283696398612427,-14.761794455263667,0.010758991850327974
tw3r8kpw,fluent-snowflake-300,finished,0.01858736015856266,1.660944384,0.006451612804085016,0.0025875910566783094,0.001631271615848843,0.0005044882401108025,0.027141466494742285,0.6529031878679054,1669,-2.0542892271398676,2.5391052045481146,1.1331524623441342,700.0,4.56101850888809,-0.09999999999999964,0.075,-12.440024915317363,0.009423891914922104
tardinmz,faithful-tree-301,finished,0.10211267322301865,1.449132032,0.0,0.04422672735863781,0.0,1.035518273039981e-05,0.00010140937752529747,0.9999999902068963,1668,-1.8635719872529697,2.5,2.4726120806308836,700.0,2.734046105105048,-0.09999999999999964,0.075,-12.19713843986159,0.012725123024517684
tdjk83jt,kind-glade-302,finished,0.028169013559818268,2.5165824,0.0,0.007817559920430902,0.0009521470147084041,0.0012289968168211949,0.043629386260969856,0.9999999645000006,1668,-2.1913982236920866,3.0256912588747187,1.3522464471127371,700.0,4.088241922443561,-0.09999999999999964,0.075,-14.164034268436671,0.009541405349004224
xqr4gb08,decent-dew-303,finished,0.11654135584831238,3.131047936,0.018987340852618217,0.08086778874318283,0.05948807954429144,0.059788897437079845,0.5130272982397119,0.8370763618503969,1668,-2.0050903936033944,2.5514094198068378,1.6812652061835796,700.0,3.197236300057562,-0.09999999999999964,0.075,-12.965231723735812,0.01031701166939002
6pfwhi64,fresh-dew-304,finished,0.0,0.004194304,0.0,0.0,0.0,0.0,0.0,0.0,1668,-2.2386765056492566,2.5,1.5320806413414938,965.2891283031995,4.873741930011868,-0.28549794615613067,0.075,-13.4608317280874,0.009719466974351111
