run_id,env/w_damage_taken,env/w_wave_clear,env/w_player_death,env/w_correct_danger_prayer,env/shape_wrong_prayer_penalty,env/shape_npc_specific_prayer_bonus,env/shape_npc_melee_penalty,env/shape_kiting_reward,env/shape_safespot_attack_reward,train/ent_coef,env/jad_kill_rate,env/reached_wave_63,env/wave_reached,agent_steps,uptime,wave_peak_local,jk_peak_local
tqz9fcds,-0.8555592978294069,17.795683042608264,-24.138807788315884,0.10909049218130741,-1.5570963704710281,1.2176335427569682,-0.608143359280525,1.1202779407680814,1.6327183743638418,0.006656929264461981,0.0,0.0,38.86294174194336,499122176,251.59205055236816,38.86294174194336,0.0
hfxx2zr8,-1.5,28.139567457771115,-5.0,0.05,-0.2999999999999998,0.3,-1.9650833344666272,2.9213417890908464,4.0,0.011092955272001196,0.0,0.0,38.18444061279297,499122176,253.19167160987854,38.18444061279297,0.0
njpuiujc,-0.805721340239925,15.014432488659406,-25.11955786127148,0.1512026277831957,-0.9139240967708835,1.421726731881891,-0.7677975343329053,1.3398604034494632,1.4524542898384198,0.0081397508679509,0.0,0.0,35.0101203918457,499122176,251.24241471290588,37.7905899953034,0.0
e8r4bpyr,-0.804683897441122,15.409646425757224,-24.858638411991098,0.2475716818067698,-1.0524676856557797,2.2617876148259315,-0.8570131378875017,1.2073773871397497,1.572756676464539,0.009387428845507874,0.0,0.0,35.69215393066406,499122176,252.71209716796875,36.36541010969776,0.0
vj2xj7vv,-1.5,30.0,-5.0,0.05,-0.2999999999999998,0.3,-1.6185296669988372,2.1032252771548263,4.0,0.010209822006462237,0.0,0.0,36.25851821899414,499122176,251.93133878707886,36.25851821899414,0.0
qanflj2c,-1.1033982517195409,30.0,-5.0,0.05,-0.2999999999999998,0.3,-1.4306764022811969,2.2096552346784684,4.0,0.01004161328981668,0.0,0.0,35.874149322509766,499122176,253.32105922698975,35.874149322509766,0.0
owa0a2iu,-1.1378722245804966,13.965671039186418,-23.11910908203572,1.0517108134925366,-3.262055216357112,3.9779288900084793,-0.8471200584433971,0.31914324760437013,3.5464244576171042,0.010918597067204995,0.0,0.0,35.461334228515625,499122176,251.79222774505615,35.85426272376109,0.0
4m0ro6pd,-0.8410752106748429,17.67097726717632,-23.174330296200818,0.39785481174157833,-1.56030404369274,1.621973460998739,-0.6873528626950067,1.074832685867394,2.086332962759097,0.007451123670947197,0.0,0.0,34.754634857177734,499122176,251.7493658065796,35.851221634169754,0.0
cnh5h716,-0.8494531976805365,18.792053276509968,-21.510831078879157,0.052423090873284776,-1.1551089642908603,1.1878275665015736,-0.7800852980522279,1.5397932288617462,1.3500309180086194,0.0057967328178050994,0.0,0.0,35.30002975463867,499122176,243.31975674629211,35.30002975463867,0.0
ale8us50,-1.3124523497534744,29.626281063166918,-5.0,0.05,-0.2999999999999998,0.3,-2.3622755955883066,2.3596256118702206,4.0,0.007131928454696391,0.0,0.0,34.88505935668945,499122176,259.12330293655396,34.88505935668945,0.0
4vnaeo13,-1.5,10.166256985813446,-14.799789382022063,0.05,-0.2999999999999998,0.3,-0.7338839477793728,2.1466429604628536,1.5490532204239797,0.009899057712415407,0.0,0.0,34.13584518432617,499122176,253.0393350124359,34.13584518432617,0.0
nadi15hg,-0.911717602048098,17.23143134213222,-17.850554318531124,0.05,-1.1478777880072468,1.0510763823012699,-0.8354332086888618,1.5635962951707683,1.5334425863986152,0.008650977475474995,0.0,0.0,29.957080841064453,499122176,244.9365828037262,34.12045178170931,0.0
dq5lcerq,-0.6706791763878501,19.54105465773732,-24.696099094428398,0.2560398221279008,-1.0858197256943671,1.2383707423583092,-0.6401966073439569,1.3313576475447908,1.5947347709231197,0.006498550387250865,0.0,0.0,30.589595794677734,499122176,249.60944271087646,33.81481028411348,0.0
